==> Coverage for workspace (excluding non-instrumented crates)
        PASS [   0.011s] (  97/4367) stylex_ast ast::tests::convertors_test::convert_member_prop_to_string_unwraps_static_parens_and_templates
        PASS [   0.012s] (  98/4367) stylex_ast ast::tests::convertors_test::convert_member_prop_to_string_numeric_uses_parsed_value_not_raw
        PASS [   0.010s] (  99/4367) stylex_ast ast::tests::convertors_test::convert_simple_tpl_to_str_expr_passthrough_non_tpl
        PASS [   0.014s] ( 100/4367) stylex_ast ast::tests::convertors_test::convert_simple_tpl_to_str_expr_converts
        PASS [   0.010s] ( 101/4367) stylex_ast ast::tests::convertors_test::convert_str_lit_to_atom_valid
        PASS [   0.010s] ( 102/4367) stylex_ast ast::tests::convertors_test::convert_string_to_prop_name_simple_ident
        PASS [   0.010s] ( 103/4367) stylex_ast ast::tests::convertors_test::convert_str_lit_to_string_valid
        PASS [   0.012s] ( 104/4367) stylex_ast ast::tests::convertors_test::convert_string_to_prop_name_needs_quoting
        PASS [   0.012s] ( 105/4367) stylex_ast ast::tests::convertors_test::convert_tpl_to_string_lit_with_exprs_returns_none
        PASS [   0.010s] ( 106/4367) stylex_ast ast::tests::convertors_test::create_big_int_expr_produces_big_int_lit
        PASS [   0.011s] ( 107/4367) stylex_ast ast::tests::convertors_test::convert_wtf8_to_atom_valid
        PASS [   0.011s] ( 108/4367) stylex_ast ast::tests::convertors_test::create_bool_expr_produces_bool_lit
        PASS [   0.015s] ( 109/4367) stylex_ast ast::tests::convertors_test::convert_tpl_to_string_lit_simple
        PASS [   0.009s] ( 110/4367) stylex_ast ast::tests::convertors_test::create_number_expr_produces_num_lit
        PASS [   0.012s] ( 111/4367) stylex_ast ast::tests::convertors_test::create_ident_expr_produces_ident
        PASS [   0.012s] ( 112/4367) stylex_ast ast::tests::convertors_test::create_string_expr_produces_str_lit
        PASS [   0.013s] ( 113/4367) stylex_ast ast::tests::convertors_test::create_null_expr_produces_null
        PASS [   0.012s] ( 114/4367) stylex_ast ast::tests::convertors_test::expand_shorthand_prop_converts
        PASS [   0.010s] ( 115/4367) stylex_ast ast::tests::convertors_test::extract_str_lit_ref_num_returns_none
        PASS [   0.009s] ( 116/4367) stylex_ast ast::tests::convertors_test::extract_str_lit_ref_str
        PASS [   0.012s] ( 117/4367) stylex_ast ast::tests::convertors_test::expand_shorthand_prop_noop_for_kv
        PASS [   0.010s] ( 118/4367) stylex_ast ast::tests::convertors_test::extract_tpl_cooked_value_valid
        PASS [   0.010s] ( 119/4367) stylex_ast ast::tests::convertors_test::get_expr_from_var_decl_panics_without_initializer
        PASS [   0.012s] ( 120/4367) stylex_ast ast::tests::convertors_test::get_expr_from_var_decl_returns_initializer
        PASS [   0.011s] ( 121/4367) stylex_ast ast::tests::convertors_test::is_js_undefined_ignores_span_and_context
        PASS [   0.011s] ( 122/4367) stylex_ast ast::tests::convertors_test::normalize_expr_mut_allows_mutating_inner_expr
        PASS [   0.010s] ( 123/4367) stylex_ast ast::tests::convertors_test::normalize_expr_unwraps_nested_parens
        PASS [   0.013s] ( 124/4367) stylex_ast ast::tests::convertors_test::normalize_expr_handles_deeply_nested_parens_without_recursion
        PASS [   0.011s] ( 125/4367) stylex_ast ast::tests::convertors_test::normalize_expr_passthrough_non_paren
        PASS [   0.014s] ( 126/4367) stylex_ast ast::tests::convertors_test::is_js_undefined_recognises_only_the_exact_name
        PASS [   0.012s] ( 127/4367) stylex_ast ast::tests::factories_error_paths_test::create_boolean_prop_none_panics
        PASS [   0.011s] ( 128/4367) stylex_ast ast::tests::factories_test::create_array_expression_wraps_in_expr
        PASS [   0.013s] ( 129/4367) stylex_ast ast::tests::factories_test::create_array_and_spreaded_array
        PASS [   0.011s] ( 130/4367) stylex_ast ast::tests::factories_test::create_array_lit_empty
        PASS [   0.011s] ( 131/4367) stylex_ast ast::tests::factories_test::create_arrow_expression_works
        PASS [   0.011s] ( 132/4367) stylex_ast ast::tests::factories_test::create_binding_ident_works
        PASS [   0.011s] ( 133/4367) stylex_ast ast::tests::factories_test::create_big_int_lit_produces_bigint
        PASS [   0.010s] ( 134/4367) stylex_ast ast::tests::factories_test::create_boolean_lit_true
        PASS [   0.011s] ( 135/4367) stylex_ast ast::tests::factories_test::create_bin_expr_wraps_operands
        PASS [   0.011s] ( 136/4367) stylex_ast ast::tests::factories_test::create_boolean_lit_false
        PASS [   0.011s] ( 137/4367) stylex_ast ast::tests::factories_test::create_cond_expr_wraps_branches
        PASS [   0.011s] ( 138/4367) stylex_ast ast::tests::factories_test::create_boolean_prop_some
        PASS [   0.013s] ( 139/4367) stylex_ast ast::tests::factories_test::create_expr_or_spread_no_spread
        PASS [   0.011s] ( 140/4367) stylex_ast ast::tests::factories_test::create_ident_call_expr_works
        PASS [   0.012s] ( 141/4367) stylex_ast ast::tests::factories_test::create_ident_key_value_prop_works
        PASS [   0.011s] ( 142/4367) stylex_ast ast::tests::factories_test::create_ident_produces_ident
        PASS [   0.011s] ( 143/4367) stylex_ast ast::tests::factories_test::create_jsx_attr_or_spread_works
        PASS [   0.011s] ( 144/4367) stylex_ast ast::tests::factories_test::create_ident_name_works
        PASS [   0.011s] ( 145/4367) stylex_ast ast::tests::factories_test::create_jsx_attr_works
        PASS [   0.013s] ( 146/4367) stylex_ast ast::tests::factories_test::create_import_namespace_decl_works
        PASS [   0.011s] ( 147/4367) stylex_ast ast::tests::factories_test::create_jsx_spread_attr_works
        PASS [   0.012s] ( 148/4367) stylex_ast ast::tests::factories_test::create_key_value_prop_creates_prop
        PASS [   0.011s] ( 149/4367) stylex_ast ast::tests::factories_test::create_key_value_prop_ident_works
        PASS [   0.012s] ( 150/4367) stylex_ast ast::tests::factories_test::create_member_call_expr_works
        PASS [   0.013s] ( 151/4367) stylex_ast ast::tests::factories_test::create_nested_object_prop_works
        PASS [   0.010s] ( 152/4367) stylex_ast ast::tests::factories_test::create_null_var_declarator_works
        PASS [   0.010s] ( 153/4367) stylex_ast ast::tests::factories_test::create_number_expr_or_spread_creates
        PASS [   0.011s] ( 154/4367) stylex_ast ast::tests::factories_test::create_null_lit_produces_null
        PASS [   0.011s] ( 155/4367) stylex_ast ast::tests::factories_test::create_number_lit_produces_num
        PASS [   0.012s] ( 156/4367) stylex_ast ast::tests::factories_test::create_object_expression_wraps_in_expr
        PASS [   0.010s] ( 157/4367) stylex_ast ast::tests::factories_test::create_object_lit_empty
        PASS [   0.010s] ( 158/4367) stylex_ast ast::tests::factories_test::create_prop_from_name_works
        PASS [   0.012s] ( 159/4367) stylex_ast ast::tests::factories_test::create_spread_element_works
        PASS [   0.010s] ( 160/4367) stylex_ast ast::tests::factories_test::create_string_array_prop_creates_array
        PASS [   0.012s] ( 161/4367) stylex_ast ast::tests::factories_test::create_spread_prop_works
        PASS [   0.011s] ( 162/4367) stylex_ast ast::tests::factories_test::create_string_expr_or_spread_creates
        PASS [   0.011s] ( 163/4367) stylex_ast ast::tests::factories_test::create_string_key_value_prop_works
        PASS [   0.012s] ( 164/4367) stylex_ast ast::tests::factories_test::create_string_lit_produces_str
        PASS [   0.014s] ( 165/4367) stylex_ast ast::tests::factories_test::create_string_var_declarator_works
        PASS [   0.011s] ( 166/4367) stylex_ast ast::tests::factories_test::create_unary_expr_rebuilds_the_operator_and_its_operand
        PASS [   0.012s] ( 167/4367) stylex_ast ast::tests::factories_test::create_unary_expr_deep_clones_a_nested_operand
        PASS [   0.011s] ( 168/4367) stylex_ast ast::tests::factories_test::create_var_declarator_works
        PASS [   0.011s] ( 169/4367) stylex_ast ast::tests::factories_test::wrap_in_paren_ref_clones_and_wraps
        PASS [   0.011s] ( 170/4367) stylex_ast ast::tests::factories_test::wrap_in_paren_wraps_expression
        PASS [   0.011s] ( 171/4367) stylex_ast ast::tests::source_file_test::extract_filename_from_path_tests::returns_empty_string_for_anon
        PASS [   0.011s] ( 172/4367) stylex_ast ast::tests::source_file_test::extract_filename_from_path_tests::returns_stem_for_dotted_extension
        PASS [   0.010s] ( 173/4367) stylex_ast ast::tests::source_file_test::extract_filename_from_path_tests::returns_stem_for_no_extension
        PASS [   0.014s] ( 174/4367) stylex_ast ast::tests::source_file_test::extract_filename_from_path_tests::returns_stem_for_flat_path
        PASS [   0.011s] ( 175/4367) stylex_ast ast::tests::source_file_test::extract_filename_from_path_tests::returns_stem_for_simple_js_file
        PASS [   0.011s] ( 176/4367) stylex_ast ast::tests::source_file_test::extract_filename_with_ext_from_path_tests::returns_filename_with_ext_for_js
        PASS [   0.012s] ( 177/4367) stylex_ast ast::tests::source_file_test::extract_filename_with_ext_from_path_tests::returns_filename_with_double_ext
        PASS [   0.012s] ( 178/4367) stylex_ast ast::tests::source_file_test::extract_filename_from_path_tests::returns_stem_for_tsx_file
        PASS [   0.011s] ( 179/4367) stylex_ast ast::tests::source_file_test::extract_filename_with_ext_from_path_tests::returns_filename_without_directory
        PASS [   0.010s] ( 180/4367) stylex_ast ast::tests::source_file_test::extract_filename_with_ext_from_path_tests::returns_filename_without_extension
        PASS [   0.011s] ( 181/4367) stylex_ast ast::tests::source_file_test::extract_filename_with_ext_from_path_tests::returns_none_for_anon
        PASS [   0.011s] ( 182/4367) stylex_ast ast::tests::source_file_test::extract_path_tests::returns_full_path_for_real_file
        PASS [   0.012s] ( 183/4367) stylex_ast ast::tests::source_file_test::extract_path_tests::returns_empty_for_anon
        PASS [   0.010s] ( 184/4367) stylex_ast ast::tests::source_file_test::extract_path_tests::returns_relative_path
        PASS [   0.011s] ( 185/4367) stylex_atoms tests::transform_test::compile_dynamic_style_does_not_register_styles_without_property_hash
        PASS [   0.010s] ( 186/4367) stylex_atoms tests::transform_test::compile_dynamic_style_emits_identifier_members_for_dollar_and_underscore_properties
        PASS [   0.011s] ( 187/4367) stylex_atoms tests::transform_test::compile_dynamic_style_hoists_and_appends_property_rule
        PASS [   0.012s] ( 188/4367) stylex_atoms tests::transform_test::compile_dynamic_style_emits_computed_member_for_invalid_identifier_start
        PASS [   0.010s] ( 189/4367) stylex_atoms tests::transform_test::compile_dynamic_style_returns_none_when_not_evaluable
        PASS [   0.012s] ( 190/4367) stylex_atoms tests::transform_test::compile_dynamic_style_rejects_unsafe_computed_property_name
        PASS [   0.011s] ( 191/4367) stylex_atoms tests::transform_test::compile_dynamic_style_returns_none_without_property_hash
        PASS [   0.010s] ( 192/4367) stylex_atoms tests::transform_test::compile_dynamic_style_uses_verbatim_custom_property_name
        PASS [   0.011s] ( 193/4367) stylex_atoms tests::transform_test::compile_static_style_registers_and_returns_object
        PASS [   0.012s] ( 194/4367) stylex_atoms tests::transform_test::compile_dynamic_style_skips_marker_and_dev_class_keys
        PASS [   0.011s] ( 195/4367) stylex_atoms tests::transform_test::compile_static_style_returns_none_when_not_evaluable
        PASS [   0.010s] ( 196/4367) stylex_atoms tests::transform_test::convert_member_prop_to_string_numeric_renders_value_ignoring_raw
        PASS [   0.011s] ( 197/4367) stylex_atoms tests::transform_test::convert_member_prop_to_string_handles_ident_and_computed
        PASS [   0.011s] ( 198/4367) stylex_atoms tests::transform_test::convert_member_prop_to_string_numeric_renders_js_edge_values
        PASS [   0.010s] ( 199/4367) stylex_atoms tests::transform_test::get_dynamic_style_detects_single_arg_call
        PASS [   0.011s] ( 200/4367) stylex_atoms tests::transform_test::convert_member_prop_to_string_returns_none_for_computed_non_literal_and_private_name
        PASS [   0.013s] ( 201/4367) stylex_atoms tests::transform_test::get_dynamic_style_non_ident_non_member_object_returns_none
        PASS [   0.012s] ( 202/4367) stylex_atoms tests::transform_test::get_dynamic_style_requires_exactly_one_arg
        PASS [   0.009s] ( 203/4367) stylex_atoms tests::transform_test::get_dynamic_style_returns_none_for_super_callee
        PASS [   0.011s] ( 204/4367) stylex_atoms tests::transform_test::get_dynamic_style_returns_none_for_non_member_callee
        PASS [   0.009s] ( 205/4367) stylex_atoms tests::transform_test::get_dynamic_style_two_level_member
        PASS [   0.010s] ( 206/4367) stylex_atoms tests::transform_test::get_dynamic_style_returns_none_for_unkeyable_parent_prop
        PASS [   0.012s] ( 207/4367) stylex_atoms tests::transform_test::get_dynamic_style_returns_none_for_unkeyable_callee_prop
        PASS [   0.011s] ( 208/4367) stylex_atoms tests::transform_test::get_dynamic_style_two_level_non_atom_returns_none
        PASS [   0.011s] ( 209/4367) stylex_atoms tests::transform_test::get_static_style_computed_key_syntax
        PASS [   0.017s] ( 210/4367) stylex_atoms tests::transform_test::get_dynamic_style_returns_none_for_spread_arg
        PASS [   0.011s] ( 211/4367) stylex_atoms tests::transform_test::get_static_style_default_import_two_level
        PASS [   0.010s] ( 212/4367) stylex_atoms tests::transform_test::get_static_style_ignores_non_atom_identifier
        PASS [   0.010s] ( 213/4367) stylex_atoms tests::transform_test::get_static_style_named_import_single_level
        PASS [   0.009s] ( 214/4367) stylex_atoms tests::transform_test::get_static_style_namespace_single_level
        PASS [   0.013s] ( 215/4367) stylex_atoms tests::transform_test::get_static_style_leading_underscore_value
        PASS [   0.010s] ( 216/4367) stylex_atoms tests::transform_test::get_static_style_returns_none_for_unkeyable_parent_prop
        PASS [   0.012s] ( 217/4367) stylex_atoms tests::transform_test::get_static_style_non_member_non_ident_object_returns_none
        PASS [   0.010s] ( 218/4367) stylex_atoms tests::transform_test::get_static_style_returns_none_for_unkeyable_value_prop
        PASS [   0.011s] ( 219/4367) stylex_atoms tests::transform_test::import_lookup_uses_syntax_context
        PASS [   0.010s] ( 220/4367) stylex_atoms tests::transform_test::is_utility_styles_identifier_checks_imports
        PASS [   0.013s] ( 221/4367) stylex_atoms tests::transform_test::get_static_style_single_level_non_atom_returns_none
        PASS [   0.010s] ( 222/4367) stylex_atoms tests::transform_test::normalize_value_strips_single_leading_underscore
        PASS [   0.010s] ( 223/4367) stylex_atoms tests::transform_test::visitor_compiles_atoms_nested_in_computed_callee_keys
        PASS [   0.012s] ( 224/4367) stylex_atoms tests::transform_test::visitor_compiles_dynamic_atom_call
        PASS [   0.011s] ( 225/4367) stylex_atoms tests::transform_test::visitor_compiles_static_atom_member
        PASS [   0.010s] ( 226/4367) stylex_atoms tests::transform_test::visitor_leaves_non_atom_member_untouched
        PASS [   0.011s] ( 227/4367) stylex_atoms tests::transform_test::visitor_leaves_bad_arity_two_level_atom_callee_untouched
        PASS [   0.012s] ( 228/4367) stylex_atoms tests::transform_test::visitor_leaves_non_evaluable_atom_untouched
        PASS [   0.012s] ( 229/4367) stylex_atoms tests::transform_test::visitor_leaves_non_expression_callee_untouched
        PASS [   0.010s] ( 230/4367) stylex_constants constants::tests::common_constants_test::lazy_constant_lists_have_expected_shape
        PASS [   0.011s] ( 231/4367) stylex_atoms tests::transform_test::visitor_visits_nested_args_without_compiling_the_callee
        PASS [   0.010s] ( 232/4367) stylex_constants constants::tests::common_constants_test::property_allow_lists_stay_consistent
        PASS [   0.010s] ( 233/4367) stylex_constants constants::tests::common_constants_test::method_sets_include_expected_members
        PASS [   0.011s] ( 234/4367) stylex_constants constants::tests::common_constants_test::scalar_constants_match_expected_contracts
        PASS [   0.011s] ( 235/4367) stylex_constants constants::tests::evaluation_errors_test::test_amplification_inside_a_callback
        PASS [   0.014s] ( 236/4367) stylex_constants constants::tests::common_constants_test::runtime_jsx_call_names_include_expected_variants
        PASS [   0.012s] ( 237/4367) stylex_constants constants::tests::evaluation_errors_test::test_amplified_entries_too_large
        PASS [   0.010s] ( 238/4367) stylex_constants constants::tests::evaluation_errors_test::test_amplified_length_too_large
        PASS [   0.010s] ( 239/4367) stylex_constants constants::tests::evaluation_errors_test::test_bound_value_has_too_many_entries
        PASS [   0.010s] ( 240/4367) stylex_constants constants::tests::evaluation_errors_test::test_bound_value_too_large
        PASS [   0.011s] ( 241/4367) stylex_constants constants::tests::evaluation_errors_test::test_array_length_too_large
        PASS [   0.010s] ( 242/4367) stylex_constants constants::tests::evaluation_errors_test::test_engine_did_not_start
        PASS [   0.011s] ( 243/4367) stylex_constants constants::tests::evaluation_errors_test::test_engine_threw
        PASS [   0.010s] ( 244/4367) stylex_constants constants::tests::evaluation_errors_test::test_expression_too_deep
        PASS [   0.011s] ( 245/4367) stylex_constants constants::tests::evaluation_errors_test::test_escaping_property
        PASS [   0.012s] ( 246/4367) stylex_constants constants::tests::evaluation_errors_test::test_folded_string_too_large
        PASS [   0.009s] ( 247/4367) stylex_constants constants::tests::evaluation_errors_test::test_locale_sensitive_method
        PASS [   0.012s] ( 248/4367) stylex_constants constants::tests::evaluation_errors_test::test_global_as_a_value
